easting,northing,upward,dipole_moments_easting,dipole_moments_northing,dipole_moments_upward
-300.30030030029957,3372.3723723723742,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
-260.2602602602565,3389.389389389391,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
-220.22022022022065,3406.4064064064078,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
-180.18018018017756,3423.4234234234245,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
-140.1401401401381,3440.440440440443,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
-100.10010010009864,3457.45745745746,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
-60.06006006005555,3474.4744744744767,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
-20.02002002001973,3491.4914914914934,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
20.020020020023367,3508.50850850851,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
60.060060060062824,3525.525525525529,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
100.10010010010228,3542.5425425425437,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
140.14014014014174,3559.5595595595623,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
180.1801801801812,3576.5765765765773,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
220.2202202202243,3593.593593593596,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
260.2602602602601,3610.6106106106126,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
300.3003003003032,3627.6276276276294,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
340.34034034034266,3644.644644644646,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
380.3803803803821,3661.661661661663,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
420.4204204204216,3678.6786786786815,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
460.46046046046104,3695.6956956956965,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
500.50050050050413,3712.712712712715,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
540.5405405405436,3729.729729729732,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
580.580580580583,3746.7467467467486,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
620.6206206206225,3763.7637637637654,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
660.660660660662,3780.780780780782,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
700.7007007007014,3797.797797797799,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
740.7407407407445,3814.8148148148175,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
780.780780780784,3831.8318318318343,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
820.8208208208234,3848.848848848851,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
860.8608608608629,3865.865865865868,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
900.9009009009023,3882.8828828828846,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
940.9409409409418,3899.8998998999014,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
980.9809809809813,3916.916916916918,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1021.0210210210244,3933.9339339339367,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1061.0610610610638,3950.9509509509517,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1101.1011011011033,3967.9679679679703,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1141.1411411411427,3984.984984984987,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1181.1811811811822,4002.002002002004,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1221.2212212212253,4019.0190190190224,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1261.2612612612647,4036.0360360360373,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1301.3013013013042,4053.053053053056,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1341.3413413413437,4070.070070070071,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1381.381381381383,4087.0870870870895,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1421.4214214214262,4104.104104104106,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1461.461461461462,4121.121121121123,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1501.5015015015051,4138.13813813814,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1541.5415415415446,4155.1551551551565,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1581.581581581584,4172.172172172175,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1621.6216216216235,4189.18918918919,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1661.661661661663,4206.206206206209,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1701.701701701706,4223.223223223225,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1741.7417417417419,4240.240240240242,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1781.781781781785,4257.257257257259,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1821.8218218218244,4274.274274274276,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1861.8618618618639,4291.2912912912925,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1901.901901901907,4308.308308308311,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1941.9419419419428,4325.325325325328,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
1981.9819819819859,4342.342342342345,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2022.0220220220217,4359.359359359361,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2062.062062062065,4376.376376376378,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2102.102102102108,4393.393393393397,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2142.1421421421437,4410.410410410412,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2182.182182182187,4427.42742742743,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2222.2222222222226,4444.444444444445,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2262.2622622622657,4461.461461461464,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2302.3023023023015,4478.478478478481,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2342.3423423423446,4495.495495495497,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2382.3823823823877,4512.512512512516,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2422.4224224224236,4529.529529529531,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2462.4624624624666,4546.5465465465495,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2502.5025025025025,4563.5635635635645,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2542.5425425425456,4580.580580580583,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2582.582582582585,4597.5975975976,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2622.6226226226245,4614.614614614617,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2662.6626626626676,4631.631631631633,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2702.7027027027034,4648.64864864865,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2742.7427427427465,4665.665665665669,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2782.782782782786,4682.6826826826855,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2822.8228228228254,4699.699699699702,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2862.862862862865,4716.716716716719,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2902.9029029029043,4733.733733733736,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2942.9429429429474,4750.750750750753,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
2982.9829829829832,4767.767767767769,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3023.0230230230263,4784.784784784786,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3063.063063063066,4801.801801801805,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3103.1031031031052,4818.8188188188215,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3143.1431431431447,4835.835835835838,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3183.183183183184,4852.852852852855,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3223.2232232232273,4869.869869869872,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3263.2632632632667,4886.88688688689,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3303.303303303306,4903.903903903905,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3343.3433433433456,4920.920920920924,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3383.383383383385,4937.937937937939,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3423.4234234234245,4954.954954954957,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3463.4634634634676,4971.971971971974,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3503.503503503507,4988.988988988991,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3543.5435435435465,5006.006006006008,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3583.583583583586,5023.0230230230245,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3623.6236236236255,5040.040040040043,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3663.663663663665,5057.057057057058,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3703.7037037037044,5074.074074074077,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3743.7437437437475,5091.091091091093,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3783.783783783787,5108.10810810811,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3823.8238238238264,5125.125125125127,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3863.863863863866,5142.142142142144,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3903.9039039039053,5159.1591591591605,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3943.9439439439484,5176.176176176179,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
3983.983983983988,5193.193193193196,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4024.0240240240273,5210.210210210213,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4064.0640640640668,5227.227227227229,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4104.104104104106,5244.244244244246,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4144.144144144146,5261.261261261263,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4184.184184184185,5278.27827827828,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4224.224224224228,5295.295295295298,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4264.264264264268,5312.312312312315,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4304.304304304307,5329.329329329332,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4344.344344344347,5346.346346346349,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4384.384384384386,5363.363363363365,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4424.424424424429,5380.380380380384,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4464.464464464465,5397.397397397399,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4504.504504504508,5414.4144144144175,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4544.5445445445475,5431.431431431432,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4584.584584584587,5448.448448448451,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4624.62462462463,5465.465465465468,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4664.664664664666,5482.482482482485,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4704.704704704709,5499.499499499501,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4744.744744744745,5516.516516516518,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4784.784784784788,5533.533533533537,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4824.824824824827,5550.550550550552,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4864.864864864867,5567.56756756757,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4904.90490490491,5584.584584584587,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4944.944944944946,5601.601601601604,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
4984.984984984989,5618.6186186186205,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5025.025025025025,5635.635635635637,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5065.065065065068,5652.652652652654,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5105.105105105111,5669.669669669673,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5145.145145145147,5686.686686686689,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5185.18518518519,5703.703703703706,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5225.225225225226,5720.720720720723,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5265.265265265269,5737.73773773774,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5305.305305305308,5754.754754754758,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5345.345345345348,5771.771771771773,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5385.385385385391,5788.788788788792,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5425.4254254254265,5805.805805805807,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5465.46546546547,5822.822822822825,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5505.505505505505,5839.839839839842,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5545.5455455455485,5856.856856856859,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5585.585585585588,5873.8738738738775,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5625.625625625627,5890.8908908908925,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5665.6656656656705,5907.907907907911,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5705.705705705706,5924.924924924926,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5745.745745745749,5941.941941941945,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5785.785785785789,5958.958958958961,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5825.825825825828,5975.975975975978,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5865.865865865868,5992.992992992995,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5905.905905905907,6010.010010010012,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5945.94594594595,6027.02702702703,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
5985.98598598599,6044.044044044047,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6026.026026026029,6061.061061061064,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6066.066066066069,6078.078078078081,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6106.106106106108,6095.095095095097,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6146.146146146148,6112.112112112114,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6186.186186186187,6129.129129129131,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6226.22622622623,6146.146146146148,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6266.26626626627,6163.163163163166,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6306.306306306309,6180.180180180183,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6346.346346346349,6197.1971971972,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6386.386386386388,6214.214214214217,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6426.4264264264275,6231.231231231233,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6466.466466466471,6248.248248248252,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6506.50650650651,6265.265265265267,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6546.5465465465495,6282.282282282285,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6586.586586586589,6299.2992992993,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6626.626626626628,6316.316316316319,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6666.6666666666715,6333.333333333336,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6706.706706706711,6350.3503503503525,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6746.74674674675,6367.367367367371,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6786.78678678679,6384.384384384386,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6826.826826826829,6401.401401401405,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6866.866866866869,6418.41841841842,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6906.906906906908,6435.435435435438,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6946.946946946951,6452.452452452455,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
6986.986986986991,6469.469469469472,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7027.02702702703,6486.4864864864885,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7067.06706706707,6503.503503503505,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7107.107107107109,6520.520520520524,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7147.147147147152,6537.537537537541,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7187.187187187188,6554.554554554557,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7227.227227227231,6571.571571571574,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7267.267267267271,6588.588588588591,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7307.30730730731,6605.605605605608,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7347.347347347353,6622.622622622626,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7387.387387387389,6639.639639639641,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7427.427427427432,6656.65665665666,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7467.467467467468,6673.673673673677,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7507.507507507511,6690.690690690693,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7547.5475475475505,6707.70770770771,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7587.58758758759,6724.724724724727,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7627.627627627633,6741.7417417417455,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7667.667667667669,6758.75875875876,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7707.707707707712,6775.775775775779,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7747.747747747748,6792.792792792794,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7787.787787787791,6809.809809809813,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7827.827827827834,6826.826826826829,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7867.86786786787,6843.843843843846,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7907.907907907913,6860.860860860863,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7947.947947947949,6877.87787787788,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
7987.987987987992,6894.894894894898,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8028.028028028031,6911.911911911915,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8068.068068068071,6928.928928928932,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8108.108108108114,6945.945945945949,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8148.14814814815,6962.962962962965,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8188.188188188193,6979.979979979982,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8228.228228228229,6996.996996996999,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8268.268268268272,7014.014014014016,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8308.308308308311,7031.031031031034,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8348.34834834835,7048.048048048051,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8388.388388388394,7065.065065065068,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8428.42842842843,7082.0820820820845,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8468.468468468473,7099.099099099101,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8508.508508508512,7116.11611611612,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8548.548548548551,7133.133133133135,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8588.588588588591,7150.150150150153,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8628.62862862863,7167.16716716717,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8668.668668668673,7184.184184184187,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8708.708708708713,7201.201201201204,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8748.748748748752,7218.2182182182205,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8788.788788788792,7235.235235235239,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8828.828828828831,7252.252252252254,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8868.86886886887,7269.269269269273,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8908.90890890891,7286.286286286288,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8948.948948948953,7303.303303303306,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
8988.988988988993,7320.320320320323,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9029.029029029032,7337.33733733734,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9069.069069069072,7354.3543543543565,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9109.109109109111,7371.371371371373,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9149.14914914915,7388.388388388392,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9189.189189189194,7405.405405405409,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9229.229229229233,7422.422422422425,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9269.269269269273,7439.439439439442,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9309.309309309312,7456.456456456459,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9349.349349349352,7473.473473473476,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9389.389389389395,7490.490490490494,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9429.429429429434,7507.507507507509,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9469.469469469474,7524.524524524528,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9509.509509509513,7541.541541541545,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9549.549549549552,7558.558558558561,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9589.589589589592,7575.575575575578,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9629.629629629631,7592.592592592595,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9669.669669669674,7609.6096096096135,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9709.709709709714,7626.626626626628,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9749.749749749753,7643.643643643647,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9789.789789789793,7660.660660660662,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9829.829829829832,7677.677677677681,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9869.869869869875,7694.694694694697,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9909.909909909911,7711.711711711714,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9949.949949949954,7728.728728728733,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
9989.989989989994,7745.745745745748,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10030.030030030033,7762.762762762766,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10070.070070070076,7779.779779779783,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10110.110110110112,7796.7967967968,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10150.150150150155,7813.8138138138165,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10190.190190190195,7830.830830830835,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10230.23023023023,7847.84784784785,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10270.270270270274,7864.864864864867,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10310.310310310313,7881.881881881885,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10350.350350350356,7898.898898898902,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10390.390390390396,7915.915915915919,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10430.430430430431,7932.932932932934,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10470.47047047047,7949.9499499499525,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10510.510510510514,7966.966966966969,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10550.550550550557,7983.983983983988,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10590.590590590597,8001.001001001005,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10630.630630630632,8018.01801801802,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10670.670670670672,8035.035035035038,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10710.710710710715,8052.052052052055,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10750.750750750754,8069.069069069072,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10790.790790790797,8086.08608608609,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10830.830830830833,8103.103103103105,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10870.870870870873,8120.120120120122,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10910.910910910916,8137.137137137141,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10950.950950950955,8154.154154154157,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
10990.990990990998,8171.171171171176,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11031.03103103103,8188.188188188191,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11071.071071071074,8205.205205205208,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11111.111111111117,8222.222222222226,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11151.151151151156,8239.239239239243,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11191.191191191192,8256.256256256258,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11231.231231231232,8273.273273273275,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11271.271271271275,8290.290290290293,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11311.311311311314,8307.30730730731,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11351.351351351357,8324.324324324329,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11391.391391391393,8341.341341341344,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11431.431431431432,8358.35835835836,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11471.471471471476,8375.375375375379,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11511.511511511515,8392.392392392396,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11551.551551551558,8409.409409409413,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11591.591591591594,8426.426426426427,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11631.631631631633,8443.443443443446,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11671.671671671676,8460.460460460463,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11711.711711711716,8477.477477477481,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11751.751751751759,8494.494494494498,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11791.791791791791,8511.511511511513,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11831.831831831834,8528.528528528532,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11871.871871871874,8545.545545545549,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11911.911911911917,8562.562562562565,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
11951.95195195196,8579.579579579584,0.0,29619813.27260239,17101007.166283444,-93969262.07859083
