x,y,u,dipole_moment_x,dipole_moment_y,dipole_moment_u
1919679.6796796797,3009359.3593593594,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1919849.84984985,3009699.6996997,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1920020.02002002,3010040.04004004,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1920190.1901901902,3010380.3803803804,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1920360.3603603605,3010720.7207207205,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1920530.5305305305,3011061.061061061,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1920700.7007007007,3011401.4014014015,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1920870.870870871,3011741.7417417415,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1921041.041041041,3012082.082082082,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1921211.2112112113,3012422.4224224226,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1921381.3813813813,3012762.7627627626,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1921551.5515515516,3013103.103103103,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1921721.7217217218,3013443.4434434436,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1921891.8918918918,3013783.7837837837,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1922062.062062062,3014124.124124124,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1922232.2322322323,3014464.464464464,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1922402.4024024024,3014804.8048048047,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1922572.5725725726,3015145.1451451452,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1922742.7427427429,3015485.4854854853,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1922912.912912913,3015825.825825826,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1923083.0830830832,3016166.1661661663,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1923253.2532532532,3016506.5065065064,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1923423.4234234234,3016846.846846847,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1923593.5935935937,3017187.1871871874,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1923763.7637637637,3017527.5275275274,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1923933.933933934,3017867.867867868,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1924104.1041041042,3018208.208208208,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1924274.2742742742,3018548.5485485485,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1924444.4444444445,3018888.888888889,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1924614.6146146145,3019229.229229229,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1924784.7847847848,3019569.5695695695,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1924954.954954955,3019909.90990991,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1925125.125125125,3020250.25025025,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1925295.2952952953,3020590.5905905906,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1925465.4654654656,3020930.930930931,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1925635.6356356356,3021271.271271271,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1925805.8058058058,3021611.6116116117,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1925975.975975976,3021951.9519519517,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1926146.146146146,3022292.292292292,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1926316.3163163164,3022632.6326326327,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1926486.4864864864,3022972.972972973,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1926656.6566566566,3023313.3133133133,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1926826.826826827,3023653.653653654,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1926996.996996997,3023993.993993994,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1927167.1671671672,3024334.3343343344,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1927337.3373373374,3024674.674674675,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1927507.5075075075,3025015.015015015,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1927677.6776776777,3025355.3553553554,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1927847.847847848,3025695.6956956955,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1928018.018018018,3026036.036036036,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1928188.1881881882,3026376.3763763765,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1928358.3583583583,3026716.7167167165,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1928528.5285285285,3027057.057057057,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1928698.6986986988,3027397.3973973976,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1928868.8688688688,3027737.7377377376,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1929039.039039039,3028078.078078078,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1929209.2092092093,3028418.4184184186,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1929379.3793793793,3028758.7587587587,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1929549.5495495496,3029099.099099099,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1929719.7197197198,3029439.439439439,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1929889.8898898899,3029779.7797797797,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1930060.0600600601,3030120.1201201202,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1930230.2302302301,3030460.4604604603,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1930400.4004004004,3030800.800800801,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1930570.5705705706,3031141.1411411413,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1930740.7407407407,3031481.4814814813,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1930910.910910911,3031821.821821822,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1931081.0810810812,3032162.1621621624,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1931251.2512512512,3032502.5025025024,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1931421.4214214215,3032842.842842843,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1931591.5915915915,3033183.183183183,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1931761.7617617617,3033523.5235235235,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1931931.931931932,3033863.863863864,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1932102.102102102,3034204.204204204,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1932272.2722722723,3034544.5445445445,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1932442.4424424425,3034884.884884885,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1932612.6126126125,3035225.225225225,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1932782.7827827828,3035565.5655655656,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1932952.952952953,3035905.905905906,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1933123.123123123,3036246.246246246,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1933293.2932932933,3036586.5865865867,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1933463.4634634634,3036926.9269269267,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1933633.6336336336,3037267.267267267,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1933803.8038038039,3037607.6076076077,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1933973.973973974,3037947.947947948,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1934144.1441441441,3038288.2882882883,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1934314.3143143144,3038628.628628629,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1934484.4844844844,3038968.968968969,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1934654.6546546547,3039309.3093093093,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1934824.824824825,3039649.64964965,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1934994.994994995,3039989.98998999,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1935165.1651651652,3040330.3303303304,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1935335.3353353352,3040670.6706706705,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1935505.5055055055,3041011.011011011,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1935675.6756756757,3041351.3513513515,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1935845.8458458458,3041691.6916916915,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1936016.016016016,3042032.032032032,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1936186.1861861863,3042372.3723723725,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1936356.3563563563,3042712.7127127126,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1936526.5265265265,3043053.053053053,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1936696.6966966968,3043393.3933933936,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1936866.8668668668,3043733.7337337337,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1937037.037037037,3044074.074074074,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1937207.207207207,3044414.414414414,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1937377.3773773774,3044754.7547547547,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1937547.5475475476,3045095.095095095,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1937717.7177177176,3045435.4354354353,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1937887.887887888,3045775.775775776,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1938058.0580580581,3046116.1161161163,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1938228.2282282282,3046456.4564564563,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1938398.3983983984,3046796.796796797,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1938568.5685685687,3047137.137137137,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1938738.7387387387,3047477.4774774774,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1938908.908908909,3047817.817817818,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1939079.079079079,3048158.158158158,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1939249.2492492492,3048498.4984984985,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1939419.4194194195,3048838.838838839,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1939589.5895895895,3049179.179179179,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1939759.7597597598,3049519.5195195195,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1939929.92992993,3049859.85985986,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1940100.1001001,3050200.2002002,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1940270.2702702703,3050540.5405405406,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1940440.4404404406,3050880.8808808806,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1940610.6106106106,3051221.221221221,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1940780.7807807808,3051561.5615615617,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1940950.9509509508,3051901.9019019017,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1941121.121121121,3052242.242242242,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1941291.2912912914,3052582.5825825827,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1941461.4614614614,3052922.9229229228,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1941631.6316316316,3053263.2632632633,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1941801.801801802,3053603.603603604,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1941971.971971972,3053943.943943944,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1942142.1421421422,3054284.2842842843,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1942312.3123123124,3054624.6246246244,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1942482.4824824824,3054964.964964965,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1942652.6526526527,3055305.3053053054,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1942822.8228228227,3055645.6456456454,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1942992.992992993,3055985.985985986,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1943163.1631631632,3056326.3263263265,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1943333.3333333333,3056666.6666666665,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1943503.5035035035,3057007.007007007,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1943673.6736736738,3057347.3473473475,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1943843.8438438438,3057687.6876876876,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1944014.014014014,3058028.028028028,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1944184.1841841843,3058368.368368368,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1944354.3543543543,3058708.7087087086,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1944524.5245245246,3059049.049049049,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1944694.6946946946,3059389.389389389,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1944864.8648648649,3059729.7297297297,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1945035.035035035,3060070.07007007,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1945205.2052052051,3060410.4104104103,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1945375.3753753754,3060750.750750751,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1945545.5455455456,3061091.091091091,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1945715.7157157157,3061431.4314314313,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1945885.885885886,3061771.771771772,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1946056.0560560562,3062112.112112112,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1946226.2262262262,3062452.4524524524,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1946396.3963963964,3062792.792792793,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1946566.5665665665,3063133.133133133,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1946736.7367367367,3063473.4734734735,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1946906.906906907,3063813.813813814,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1947077.077077077,3064154.154154154,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1947247.2472472473,3064494.4944944945,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1947417.4174174175,3064834.834834835,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1947587.5875875875,3065175.175175175,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1947757.7577577578,3065515.5155155156,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1947927.927927928,3065855.8558558556,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1948098.098098098,3066196.196196196,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1948268.2682682683,3066536.5365365366,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1948438.4384384383,3066876.8768768767,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1948608.6086086086,3067217.217217217,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1948778.7787787789,3067557.5575575577,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1948948.9489489489,3067897.8978978978,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1949119.1191191191,3068238.2382382383,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1949289.2892892894,3068578.5785785783,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1949459.4594594594,3068918.918918919,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1949629.6296296297,3069259.2592592593,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1949799.7997998,3069599.5995995994,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1949969.96996997,3069939.93993994,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1950140.1401401402,3070280.2802802804,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1950310.3103103102,3070620.6206206204,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1950480.4804804805,3070960.960960961,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1950650.6506506507,3071301.3013013015,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1950820.8208208208,3071641.6416416415,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1950990.990990991,3071981.981981982,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1951161.1611611613,3072322.322322322,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1951331.3313313313,3072662.6626626626,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1951501.5015015015,3073003.003003003,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1951671.6716716718,3073343.343343343,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1951841.8418418418,3073683.6836836836,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1952012.012012012,3074024.024024024,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1952182.182182182,3074364.364364364,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1952352.3523523523,3074704.7047047047,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1952522.5225225226,3075045.045045045,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1952692.6926926926,3075385.3853853852,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1952862.8628628629,3075725.7257257258,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1953033.0330330331,3076066.066066066,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1953203.2032032032,3076406.4064064063,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1953373.3733733734,3076746.746746747,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1953543.5435435437,3077087.087087087,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1953713.7137137137,3077427.4274274274,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1953883.883883884,3077767.767767768,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1954054.054054054,3078108.108108108,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1954224.2242242242,3078448.4484484484,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1954394.3943943945,3078788.788788789,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1954564.5645645645,3079129.129129129,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1954734.7347347348,3079469.4694694695,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1954904.904904905,3079809.8098098096,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1955075.075075075,3080150.15015015,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1955245.2452452453,3080490.4904904906,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1955415.4154154155,3080830.8308308306,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1955585.5855855856,3081171.171171171,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1955755.7557557558,3081511.5115115116,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1955925.9259259258,3081851.8518518517,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1956096.096096096,3082192.192192192,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1956266.2662662663,3082532.5325325327,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1956436.4364364364,3082872.8728728727,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1956606.6066066066,3083213.2132132133,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1956776.7767767769,3083553.5535535533,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1956946.946946947,3083893.893893894,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957117.1171171172,3084234.2342342343,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957287.2872872874,3084574.5745745744,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957457.4574574574,3084914.914914915,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957627.6276276277,3085255.2552552554,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957797.7977977977,3085595.5955955954,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957967.967967968,3085935.935935936,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958138.1381381382,3086276.2762762764,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958308.3083083082,3086616.6166166165,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958478.4784784785,3086956.956956957,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958648.6486486488,3087297.297297297,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958818.8188188188,3087637.6376376376,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958988.988988989,3087977.977977978,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959159.1591591593,3088318.318318318,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959329.3293293293,3088658.6586586586,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959499.4994994996,3088998.998998999,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959669.6696696696,3089339.339339339,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959839.8398398398,3089679.6796796797,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960010.01001001,3090020.02002002,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960180.1801801801,3090360.3603603602,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960350.3503503504,3090700.7007007007,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960520.5205205206,3091041.041041041,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960690.6906906907,3091381.3813813813,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960860.860860861,3091721.721721722,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961031.031031031,3092062.062062062,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961201.2012012012,3092402.4024024024,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961371.3713713714,3092742.742742743,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961541.5415415415,3093083.083083083,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961711.7117117117,3093423.4234234234,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961881.881881882,3093763.763763764,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962052.052052052,3094104.104104104,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962222.2222222222,3094444.4444444445,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962392.3923923925,3094784.7847847845,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962562.5625625625,3095125.125125125,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962732.7327327328,3095465.4654654656,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962902.902902903,3095805.8058058056,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963073.073073073,3096146.146146146,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963243.2432432433,3096486.4864864866,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963413.4134134133,3096826.8268268267,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963583.5835835836,3097167.167167167,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963753.7537537538,3097507.5075075077,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963923.9239239239,3097847.8478478477,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964094.0940940941,3098188.1881881882,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964264.2642642644,3098528.5285285283,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964434.4344344344,3098868.868868869,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964604.6046046047,3099209.2092092093,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964774.774774775,3099549.5495495494,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964944.944944945,3099889.88988989,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965115.1151151152,3100230.2302302304,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965285.2852852852,3100570.5705705704,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965455.4554554555,3100910.910910911,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965625.6256256257,3101251.2512512514,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965795.7957957957,3101591.5915915915,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965965.965965966,3101931.931931932,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966136.1361361363,3102272.272272272,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966306.3063063063,3102612.6126126125,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966476.4764764765,3102952.952952953,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966646.6466466468,3103293.293293293,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966816.8168168168,3103633.6336336336,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966986.986986987,3103973.973973974,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967157.157157157,3104314.314314314,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967327.3273273273,3104654.6546546547,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967497.4974974976,3104994.994994995,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967667.6676676676,3105335.335335335,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967837.8378378379,3105675.6756756757,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968008.008008008,3106016.016016016,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968178.1781781781,3106356.3563563563,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968348.3483483484,3106696.696696697,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968518.5185185187,3107037.037037037,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968688.6886886887,3107377.3773773774,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968858.858858859,3107717.717717718,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969029.029029029,3108058.058058058,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969199.1991991992,3108398.3983983984,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969369.3693693695,3108738.738738739,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969539.5395395395,3109079.079079079,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969709.7097097097,3109419.4194194195,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
